"Strains","row_id","Plate","PD2_blank","PD2Ca_blank","Variable","OD","Treatment","Day","Dataset"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X5",0.00691666666666667,"PD2",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X6",0.00991666666666667,"PD2",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X7",0.00966666666666667,"PD2+Ca",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X8",0.0116666666666667,"PD2+Ca",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X9",0.00366666666666667,"PD2+Ca",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X10",0.00266666666666666,"PD2+Ca",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X11",0.00266666666666666,"PD2+Ca",1,"Set B"
"XYL466",5,1,0.106083333333333,0.105333333333333,"X12",0.00266666666666666,"PD2+Ca",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X1",0.00491666666666667,"PD2",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X2",0.00691666666666667,"PD2",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X3",0.00991666666666667,"PD2",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X4",0.0129166666666667,"PD2",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X5",0.0119166666666667,"PD2",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X6",0.0109166666666667,"PD2",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X7",0.0126666666666667,"PD2+Ca",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X8",0.0106666666666667,"PD2+Ca",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X9",0.0106666666666667,"PD2+Ca",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X10",0.00866666666666667,"PD2+Ca",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X11",0.00766666666666667,"PD2+Ca",1,"Set B"
"De-Donno",6,1,0.106083333333333,0.105333333333333,"X12",0.00866666666666667,"PD2+Ca",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X1",0.00591666666666667,"PD2",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X2",0.00591666666666667,"PD2",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X3",0.00691666666666667,"PD2",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X4",0.00791666666666667,"PD2",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X5",0.00891666666666667,"PD2",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X6",0.00891666666666667,"PD2",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X7",0.00766666666666667,"PD2+Ca",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X8",0.00666666666666667,"PD2+Ca",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X9",0.00766666666666667,"PD2+Ca",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X10",0.00866666666666667,"PD2+Ca",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X11",0.00966666666666667,"PD2+Ca",1,"Set B"
"XYL1961",7,1,0.106083333333333,0.105333333333333,"X12",0.00766666666666667,"PD2+Ca",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X1",0.00433333333333334,"PD2",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X2",0.00733333333333334,"PD2",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X3",0.00933333333333335,"PD2",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X4",0.0103333333333333,"PD2",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X5",0.0103333333333333,"PD2",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X6",0.0113333333333333,"PD2",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X7",0.0105,"PD2+Ca",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X8",0.0105,"PD2+Ca",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X9",0.00850000000000001,"PD2+Ca",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X10",0.00750000000000001,"PD2+Ca",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X11",0.00650000000000001,"PD2+Ca",1,"Set B"
"ESVL",12,2,0.106666666666667,0.1055,"X12",0.0055,"PD2+Ca",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X1",0.00533333333333334,"PD2",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X2",0.0113333333333333,"PD2",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X3",0.0133333333333333,"PD2",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X4",0.0153333333333333,"PD2",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X5",0.0153333333333333,"PD2",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X6",0.0143333333333333,"PD2",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X7",0.0155,"PD2+Ca",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X8",0.0145,"PD2+Ca",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X9",0.0135,"PD2+Ca",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X10",0.0125,"PD2+Ca",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X11",0.00750000000000001,"PD2+Ca",1,"Set B"
"AlmaEm3",13,2,0.106666666666667,0.1055,"X12",0.00650000000000001,"PD2+Ca",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X1",0.0113333333333333,"PD2",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X2",0.0173333333333333,"PD2",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X3",0.0223333333333333,"PD2",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X4",0.0233333333333333,"PD2",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X5",0.0233333333333333,"PD2",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X6",0.0233333333333333,"PD2",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X7",0.0235,"PD2+Ca",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X8",0.0185,"PD2+Ca",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X9",0.0145,"PD2+Ca",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X10",0.0145,"PD2+Ca",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X11",0.0165,"PD2+Ca",1,"Set B"
"CFBP8356",14,2,0.106666666666667,0.1055,"X12",0.0135,"PD2+Ca",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X1",0.00433333333333334,"PD2",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X2",0.0113333333333333,"PD2",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X3",0.0173333333333333,"PD2",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X4",0.0173333333333333,"PD2",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X5",0.0263333333333333,"PD2",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X6",0.0213333333333333,"PD2",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X7",0.0185,"PD2+Ca",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X8",0.0145,"PD2+Ca",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X9",0.0145,"PD2+Ca",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X10",0.0115,"PD2+Ca",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X11",0.0145,"PD2+Ca",1,"Set B"
"XYL466",15,2,0.106666666666667,0.1055,"X12",0.0035,"PD2+Ca",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X1",0.00933333333333335,"PD2",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X2",0.0153333333333333,"PD2",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X3",0.0203333333333333,"PD2",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X4",0.0233333333333333,"PD2",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X5",0.0253333333333333,"PD2",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X6",0.0293333333333334,"PD2",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X7",0.0215,"PD2+Ca",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X8",0.0215,"PD2+Ca",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X9",0.0175,"PD2+Ca",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X10",0.0175,"PD2+Ca",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X11",0.0115,"PD2+Ca",1,"Set B"
"De-Donno",16,2,0.106666666666667,0.1055,"X12",0.00950000000000001,"PD2+Ca",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X1",0.00433333333333334,"PD2",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X2",0.0133333333333333,"PD2",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X3",0.0163333333333333,"PD2",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X4",0.0193333333333333,"PD2",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X5",0.0223333333333333,"PD2",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X6",0.0213333333333333,"PD2",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X7",0.0195,"PD2+Ca",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X8",0.0195,"PD2+Ca",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X9",0.0175,"PD2+Ca",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X10",0.0165,"PD2+Ca",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X11",0.0115,"PD2+Ca",1,"Set B"
"XYL1961",17,2,0.106666666666667,0.1055,"X12",0.00850000000000001,"PD2+Ca",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X1",0.00525,"PD2",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X2",0.01025,"PD2",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X3",0.01125,"PD2",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X4",0.01025,"PD2",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X5",0.00225,"PD2",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X6",-0.000750000000000001,"PD2",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X7",0.00591666666666667,"PD2+Ca",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X8",0.00491666666666667,"PD2+Ca",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X9",0.00491666666666667,"PD2+Ca",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X10",0.00491666666666667,"PD2+Ca",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X11",0.00991666666666667,"PD2+Ca",1,"Set B"
"ESVL",22,3,0.10675,0.105083333333333,"X12",0.00591666666666667,"PD2+Ca",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X1",0.00525,"PD2",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X2",0.02525,"PD2",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X3",0.02025,"PD2",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X4",0.01525,"PD2",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X5",0.01425,"PD2",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X6",0.01225,"PD2",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X7",0.0119166666666667,"PD2+Ca",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X8",0.0129166666666667,"PD2+Ca",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X9",0.0119166666666667,"PD2+Ca",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X10",0.00891666666666667,"PD2+Ca",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X11",0.00791666666666667,"PD2+Ca",1,"Set B"
"AlmaEm3",23,3,0.10675,0.105083333333333,"X12",0.00791666666666667,"PD2+Ca",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X1",0.01125,"PD2",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X2",0.02125,"PD2",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X3",0.02225,"PD2",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X4",0.02425,"PD2",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X5",0.02425,"PD2",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X6",0.02325,"PD2",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X7",0.00391666666666667,"PD2+Ca",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X8",0.0299166666666667,"PD2+Ca",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X9",0.0199166666666667,"PD2+Ca",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X10",0.0189166666666667,"PD2+Ca",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X11",0.0149166666666667,"PD2+Ca",1,"Set B"
"CFBP8356",24,3,0.10675,0.105083333333333,"X12",0.0149166666666667,"PD2+Ca",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X1",0.00325,"PD2",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X2",0.01725,"PD2",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X3",0.01725,"PD2",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X4",0.02125,"PD2",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X5",0.02325,"PD2",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X6",0.01925,"PD2",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X7",0.0219166666666667,"PD2+Ca",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X8",0.0359166666666667,"PD2+Ca",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X9",0.0209166666666667,"PD2+Ca",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X10",0.0119166666666667,"PD2+Ca",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X11",0.00591666666666667,"PD2+Ca",1,"Set B"
"XYL466",25,3,0.10675,0.105083333333333,"X12",0.00591666666666667,"PD2+Ca",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X1",0.00825000000000001,"PD2",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X2",0.01925,"PD2",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X3",0.03325,"PD2",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X4",0.02525,"PD2",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X5",0.02725,"PD2",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X6",0.02625,"PD2",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X7",0.0279166666666667,"PD2+Ca",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X8",0.0259166666666667,"PD2+Ca",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X9",0.0209166666666667,"PD2+Ca",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X10",0.0139166666666667,"PD2+Ca",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X11",0.0119166666666667,"PD2+Ca",1,"Set B"
"De-Donno",26,3,0.10675,0.105083333333333,"X12",0.00891666666666667,"PD2+Ca",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X1",0.00625000000000001,"PD2",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X2",0.01425,"PD2",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X3",0.01525,"PD2",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X4",0.01625,"PD2",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X5",0.01325,"PD2",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X6",0.01425,"PD2",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X7",0.0119166666666667,"PD2+Ca",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X8",0.0139166666666667,"PD2+Ca",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X9",0.0179166666666667,"PD2+Ca",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X10",0.0149166666666667,"PD2+Ca",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X11",0.00591666666666667,"PD2+Ca",1,"Set B"
"XYL1961",27,3,0.10675,0.105083333333333,"X12",0.00891666666666667,"PD2+Ca",1,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X1",0.00608333333333334,"PD2",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X2",0.00608333333333334,"PD2",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X3",0.00808333333333335,"PD2",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X4",0.00808333333333335,"PD2",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X5",0.00908333333333335,"PD2",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X6",0.00808333333333335,"PD2",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X7",0.0144166666666667,"PD2+Ca",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X8",0.0154166666666667,"PD2+Ca",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X9",0.0134166666666667,"PD2+Ca",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X10",0.0124166666666667,"PD2+Ca",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X11",0.0134166666666667,"PD2+Ca",2,"Set B"
"ESVL",2,1,0.104916666666667,0.104583333333333,"X12",0.0144166666666667,"PD2+Ca",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X1",0.0100833333333333,"PD2",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X2",0.0100833333333333,"PD2",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X3",0.0100833333333333,"PD2",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X4",0.0110833333333333,"PD2",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X5",0.0140833333333333,"PD2",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X6",0.0140833333333333,"PD2",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X7",0.00941666666666667,"PD2+Ca",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X8",0.0114166666666667,"PD2+Ca",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X9",0.0104166666666667,"PD2+Ca",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X10",0.0114166666666667,"PD2+Ca",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X11",0.0114166666666667,"PD2+Ca",2,"Set B"
"AlmaEm3",3,1,0.104916666666667,0.104583333333333,"X12",0.0114166666666667,"PD2+Ca",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X1",0.136083333333333,"PD2",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X2",0.133083333333333,"PD2",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X3",0.129083333333333,"PD2",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X4",0.134083333333333,"PD2",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X5",0.135083333333333,"PD2",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X6",0.140083333333333,"PD2",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X7",0.124416666666667,"PD2+Ca",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X8",0.130416666666667,"PD2+Ca",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X9",0.128416666666667,"PD2+Ca",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X10",0.133416666666667,"PD2+Ca",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X11",0.136416666666667,"PD2+Ca",2,"Set B"
"CFBP8356",4,1,0.104916666666667,0.104583333333333,"X12",0.141416666666667,"PD2+Ca",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X1",0.00808333333333335,"PD2",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X2",0.00708333333333334,"PD2",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X3",0.00808333333333335,"PD2",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X4",0.00808333333333335,"PD2",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X5",0.00608333333333334,"PD2",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X6",0.0110833333333333,"PD2",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X7",0.0104166666666667,"PD2+Ca",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X8",0.0174166666666667,"PD2+Ca",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X9",0.00341666666666667,"PD2+Ca",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X10",0.00441666666666667,"PD2+Ca",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X11",0.00441666666666667,"PD2+Ca",2,"Set B"
"XYL466",5,1,0.104916666666667,0.104583333333333,"X12",0.00541666666666667,"PD2+Ca",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X1",0.0200833333333333,"PD2",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X2",0.0250833333333333,"PD2",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X3",0.0230833333333333,"PD2",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X4",0.0320833333333334,"PD2",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X5",0.0270833333333333,"PD2",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X6",0.0280833333333333,"PD2",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X7",0.0244166666666667,"PD2+Ca",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X8",0.0234166666666667,"PD2+Ca",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X9",0.0264166666666667,"PD2+Ca",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X10",0.0254166666666667,"PD2+Ca",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X11",0.0234166666666667,"PD2+Ca",2,"Set B"
"De-Donno",6,1,0.104916666666667,0.104583333333333,"X12",0.0274166666666667,"PD2+Ca",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X1",0.0110833333333333,"PD2",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X2",0.0110833333333333,"PD2",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X3",0.0120833333333333,"PD2",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X4",0.0150833333333333,"PD2",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X5",0.0160833333333333,"PD2",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X6",0.0160833333333333,"PD2",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X7",0.0174166666666667,"PD2+Ca",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X8",0.0154166666666667,"PD2+Ca",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X9",0.0144166666666667,"PD2+Ca",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X10",0.0184166666666667,"PD2+Ca",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X11",0.0224166666666667,"PD2+Ca",2,"Set B"
"XYL1961",7,1,0.104916666666667,0.104583333333333,"X12",0.0184166666666667,"PD2+Ca",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X1",0.00633333333333334,"PD2",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X2",0.00833333333333335,"PD2",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X3",0.0193333333333333,"PD2",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X4",0.0203333333333333,"PD2",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X5",0.0213333333333333,"PD2",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X6",0.0203333333333333,"PD2",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X7",0.0145833333333333,"PD2+Ca",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X8",0.0155833333333333,"PD2+Ca",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X9",0.0135833333333333,"PD2+Ca",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X10",0.0145833333333333,"PD2+Ca",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X11",0.0155833333333333,"PD2+Ca",2,"Set B"
"ESVL",12,2,0.105666666666667,0.104416666666667,"X12",0.0145833333333333,"PD2+Ca",2,"Set B"
"AlmaEm3",13,2,0.105666666666667,0.104416666666667,"X1",0.00933333333333335,"PD2",2,"Set B"
"AlmaEm3",13,2,0.105666666666667,0.104416666666667,"X2",0.0153333333333333,"PD2",2,"Set B"
"AlmaEm3",13,2,0.105666666666667,0.104416666666667,"X3",0.0233333333333333,"PD2",2,"Set B"
"AlmaEm3",13,2,0.105666666666667,0.104416666666667,"X4",0.0273333333333333,"PD2",2,"Set B"
"AlmaEm3",13,2,0.105666666666667,0.104416666666667,"X5",0.0283333333333333,"PD2",2,"Set B"
